IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712882,2020/12/28 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2020/12/19 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712883,2020/12/28 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2020/12/28 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712884,2020/12/29 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2020/12/29 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,3,0,2712885,2020/12/30 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2020/12/30 00:00:00+00,0,3,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712886,2021/01/05 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/05 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712887,2021/01/09 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/09 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712888,2021/01/12 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/12 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712889,2021/01/13 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/11 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712890,2021/01/18 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712891,2021/01/18 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712892,2021/01/19 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/18 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712893,2021/01/20 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/14 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712894,2021/01/20 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/20 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712895,2021/01/21 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/14 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712896,2021/01/21 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/21 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712897,2021/01/22 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/19 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,2,0,2712898,2021/01/23 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/15 00:00:00+00,0,2,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712899,2021/01/27 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/26 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,2,0,2712900,2021/01/27 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/27 00:00:00+00,0,2,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712901,2021/01/29 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/27 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712902,2021/02/01 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/01 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712903,2021/02/02 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/26 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712904,2021/02/02 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/28 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712905,2021/02/03 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/01/31 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712906,2021/02/03 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/02 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712907,2021/02/04 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/27 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,2,0,2712908,2021/02/11 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/11 00:00:00+00,0,2,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712909,2021/02/12 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/14 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712910,2021/02/15 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/13 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712911,2021/02/15 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/14 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,5,0,2712912,2021/02/15 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/15 00:00:00+00,0,5,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712913,2021/02/16 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/16 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712914,2021/02/17 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/13 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712915,2021/02/17 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/16 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712916,2021/02/17 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/17 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712917,2021/02/18 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/17 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712918,2021/02/18 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/18 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,2,0,2712919,2021/02/23 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/24 00:00:00+00,0,2,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712920,2021/02/25 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/04 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712921,2021/02/26 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/25 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712922,2021/02/26 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/26 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712923,2021/02/27 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/25 00:00:00+00,0,1,1,Nicht übermittelt
